tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3091.00;-31512978#1_0;13.39;6.27;2442.00;0.28;-121794822#7_0;5.10;0.00;tripinfo_3376;649.00;3376;1;3383.02;0.89;0.00;135.19;DEFAULT_VEHTYPE;;3;24.00
3091.00;96016144#0_0;173.56;7.08;2631.00;0.92;4422176_0;5.10;0.00;tripinfo_3639;460.00;3639;1;3405.70;0.96;0.00;69.07;DEFAULT_VEHTYPE;;2;9.00
3092.00;-4312572#1_0;195.83;8.88;2856.00;0.56;-220267106#1_0;5.10;0.00;tripinfo_3952;236.00;3952;0;1929.37;1.14;0.00;30.86;DEFAULT_VEHTYPE;;0;0.00
3093.00;-781650841_0;71.98;13.49;2937.00;0.56;4760584#0_0;5.10;0.00;tripinfo_4052;156.00;4052;0;1100.78;1.05;0.00;31.64;DEFAULT_VEHTYPE;;1;8.00
3097.00;31431544#3_0;43.92;7.29;2937.00;3.32;8384886#0_0;5.10;0.00;tripinfo_4069;160.00;4069;0;1186.65;1.01;0.00;17.12;DEFAULT_VEHTYPE;;0;0.00
3098.00;-628755544#4_0;48.80;6.65;2736.00;0.16;-628762074#2_0;5.10;0.00;tripinfo_3772;362.00;3772;1;1942.28;0.93;0.00;97.35;DEFAULT_VEHTYPE;;5;53.00
3101.00;-47027743#2_0;83.13;6.96;1482.00;0.52;47027857#0_0;3.95;0.00;tripinfo_2034;1619.00;2034;1;4148.79;0.84;0.00;1131.89;DEFAULT_VEHTYPE;;13;1007.00
3107.00;124862958#0_0;40.20;7.68;2834.00;0.76;4730627#0_0;5.10;0.00;tripinfo_3917;273.00;3917;0;1507.34;0.99;0.00;69.18;DEFAULT_VEHTYPE;;3;25.00
3108.00;31448937#0_0;69.76;6.09;2540.00;0.00;124862960_0;0.20;0.00;tripinfo_3500;568.00;3500;1;3286.52;0.78;0.00;99.73;DEFAULT_VEHTYPE;;3;29.00
3109.00;8382443_0;166.79;7.33;1355.00;0.76;23179512#1_0;5.10;0.00;tripinfo_1867;1754.00;1867;1;4559.62;0.90;0.00;1241.73;DEFAULT_VEHTYPE;;13;1070.00
3111.00;1083809476#0_0;72.33;7.14;2886.00;0.12;14118785#0_0;5.10;0.00;tripinfo_4004;225.00;4004;0;1547.38;0.92;0.00;21.78;DEFAULT_VEHTYPE;;0;0.00
3111.00;628762074#0_0;45.23;7.78;2938.00;0.84;8382402#0_0;5.10;0.00;tripinfo_4078;173.00;4078;0;1328.90;1.02;0.00;20.98;DEFAULT_VEHTYPE;;0;0.00
3111.00;8250533#0_0;168.62;8.96;2984.00;0.08;-17670100#4_0;5.10;0.00;tripinfo_4136;127.00;4136;0;1021.41;1.11;0.00;15.81;DEFAULT_VEHTYPE;;0;0.00
3112.00;28208884#0_0;120.14;7.13;2925.00;0.40;-40493501#3_0;5.10;0.00;tripinfo_4055;187.00;4055;0;1277.15;0.99;0.00;30.32;DEFAULT_VEHTYPE;;1;10.00
3112.00;150276013#1_0;117.51;8.45;2983.00;2.52;40493384#2_0;5.10;0.00;tripinfo_4134;129.00;4134;0;1052.15;1.11;0.00;15.04;DEFAULT_VEHTYPE;;0;0.00
3113.00;-524150311#0_1;13.37;5.55;3063.00;0.44;8140188#0_0;5.10;0.00;tripinfo_4248;50.00;4248;0;195.12;0.78;0.00;19.11;DEFAULT_VEHTYPE;;1;11.00
3114.00;-13853659#1_0;26.47;4.20;2683.00;2.32;-145550725#1_0;5.10;0.00;tripinfo_3719;431.00;3719;0;2093.55;0.90;0.00;76.95;DEFAULT_VEHTYPE;;1;8.00
3115.00;8382283#0_0;41.94;9.10;2647.00;0.60;-36786443#2_0;5.10;0.00;tripinfo_3670;468.00;3670;0;1681.51;1.10;0.00;284.96;DEFAULT_VEHTYPE;;3;192.00
3115.00;40493501#3_0;158.44;8.48;2815.00;0.76;62020114#0_0;5.10;0.00;tripinfo_3892;300.00;3892;0;2185.22;1.05;0.00;52.07;DEFAULT_VEHTYPE;;2;16.00
3117.00;939752207_2;96.28;13.86;2915.00;0.08;8382328#0_0;5.10;0.00;tripinfo_4036;202.00;4036;0;1800.25;1.05;0.00;29.30;DEFAULT_VEHTYPE;;0;0.00
3117.00;-31519076#0_0;19.30;4.80;2949.00;0.76;4730637#0_0;5.10;0.00;tripinfo_4067;168.00;4067;0;1040.30;0.95;0.00;18.90;DEFAULT_VEHTYPE;;0;0.00
3118.00;8382410#1_0;119.15;7.65;2748.00;0.32;-36786443#2_0;5.10;0.00;tripinfo_3794;370.00;3794;1;1929.37;1.02;0.00;142.85;DEFAULT_VEHTYPE;;3;82.00
3118.00;4760584#0_0;78.38;8.20;2832.00;0.08;4730623_0;5.10;0.00;tripinfo_3911;286.00;3911;0;1279.49;1.11;0.00;124.66;DEFAULT_VEHTYPE;;3;73.00
3119.00;19846527#2_0;54.32;7.53;2819.00;0.12;654207120_0;0.20;0.00;tripinfo_3904;300.00;3904;0;1759.95;1.05;0.00;64.89;DEFAULT_VEHTYPE;;0;0.00
3120.00;31449010#0_0;24.81;6.90;2982.00;0.48;231945290#5_0;5.10;0.00;tripinfo_4141;138.00;4141;0;887.40;0.92;0.00;20.31;DEFAULT_VEHTYPE;;0;0.00
3121.00;628781006#1_0;76.64;4.59;2596.00;0.48;31520175#0_0;5.10;0.00;tripinfo_3591;525.00;3591;0;1778.75;1.22;0.00;348.02;DEFAULT_VEHTYPE;;2;301.00
3122.00;-654207127#4_0;25.65;2.10;2932.00;0.16;-8382302#0_0;5.10;0.00;tripinfo_4047;190.00;4047;0;748.85;0.99;0.00;35.11;DEFAULT_VEHTYPE;;0;0.00
3123.00;-220267107#0_0;75.53;7.46;3014.00;0.68;290174551#1_0;5.10;0.00;tripinfo_4181;109.00;4181;0;730.00;0.98;0.00;18.23;DEFAULT_VEHTYPE;;1;5.00
3123.00;-150275984#1_0;27.99;6.95;3115.00;0.00;-150275984#2_0;5.10;0.00;tripinfo_4300;8.00;4300;0;39.53;0.93;0.00;2.06;DEFAULT_VEHTYPE;;0;0.00
3124.00;524150338#0_0;31.11;6.58;2737.00;0.00;-121794825#3_0;4.66;0.00;tripinfo_3800;387.00;3800;0;1667.80;0.86;0.00;95.38;DEFAULT_VEHTYPE;;5;37.00
3124.00;62020115#0_0;118.19;7.58;3001.00;0.08;-290172305#0_0;5.10;0.00;tripinfo_4161;123.00;4161;0;1115.02;1.04;0.00;18.67;DEFAULT_VEHTYPE;;0;0.00
3125.00;8382429#0_0;148.89;8.29;2995.00;0.84;150275991#1_0;5.10;0.00;tripinfo_4153;130.00;4153;0;933.29;1.07;0.00;24.01;DEFAULT_VEHTYPE;;1;3.00
3126.00;36786443#0_0;160.05;9.01;3007.00;0.92;8384905#0_0;5.10;0.00;tripinfo_4164;119.00;4164;0;976.58;1.15;0.00;15.61;DEFAULT_VEHTYPE;;0;0.00
3127.00;8382354#0_0;76.76;8.17;2906.00;0.80;150276003#2_0;5.10;0.00;tripinfo_4035;221.00;4035;0;1727.99;1.03;0.00;21.85;DEFAULT_VEHTYPE;;0;0.00
3127.00;14362919#0_0;60.49;7.71;3021.00;0.32;8382429#0_0;5.10;0.00;tripinfo_4194;106.00;4194;0;784.91;1.05;0.00;14.28;DEFAULT_VEHTYPE;;0;0.00
3128.00;47426237#0_0;38.74;8.04;2792.00;0.84;450186403_0;5.10;0.00;tripinfo_3853;336.00;3853;0;1862.00;1.04;0.00;107.59;DEFAULT_VEHTYPE;;2;50.00
3131.00;150275980#0_0;87.01;7.74;2901.00;0.56;198077804#0_0;5.10;0.00;tripinfo_4027;230.00;4027;0;1390.08;0.97;0.00;56.83;DEFAULT_VEHTYPE;;3;20.00
3133.00;290174549#0_0;117.86;7.62;2815.00;0.08;-654207122_0;0.20;0.00;tripinfo_3886;318.00;3886;0;1640.08;1.02;0.00;77.62;DEFAULT_VEHTYPE;;3;22.00
3133.00;8382307#1_0;3.39;8.85;2872.00;0.76;40493501#3_0;5.10;0.00;tripinfo_3967;261.00;3967;0;1823.89;1.07;0.00;55.87;DEFAULT_VEHTYPE;;2;26.00
3133.00;150276015#0_0;157.00;8.22;2934.00;0.72;-239758251_0;5.10;0.00;tripinfo_4049;199.00;4049;0;954.06;1.00;0.00;68.19;DEFAULT_VEHTYPE;;2;36.00
3134.00;4726681#3_0;87.29;6.69;3055.00;0.72;4726684#0_0;5.10;0.00;tripinfo_4224;79.00;4224;0;531.38;0.92;0.00;8.28;DEFAULT_VEHTYPE;;0;0.00
3136.00;95742114_0;11.51;7.48;2811.00;0.84;150275991#0_0;5.10;0.00;tripinfo_3878;325.00;3878;0;2447.30;0.90;0.00;32.10;DEFAULT_VEHTYPE;;0;0.00
3136.00;-62020321_2;201.46;13.37;2863.00;0.36;31412878_0;5.10;0.00;tripinfo_3962;273.00;3962;0;2047.32;1.01;0.00;46.11;DEFAULT_VEHTYPE;;1;2.00
3136.00;1174387985#1_0;0.20;8.62;2887.00;0.68;-8384914_0;5.10;0.00;tripinfo_3981;249.00;3981;0;1897.03;1.07;0.00;50.23;DEFAULT_VEHTYPE;;1;22.00
3137.00;28208884#0_0;120.14;6.61;2753.00;0.68;145550723_0;5.10;0.00;tripinfo_3806;384.00;3806;0;1999.39;0.94;0.00;76.17;DEFAULT_VEHTYPE;;5;18.00
3139.00;-4726710#0_0;36.14;3.77;2671.00;0.68;150275986#5_0;5.10;0.00;tripinfo_3706;468.00;3706;1;2755.82;0.86;0.00;58.06;DEFAULT_VEHTYPE;;1;5.00
3139.00;8382444_0;205.41;7.98;2887.00;0.88;-523287556_0;5.10;0.00;tripinfo_3996;252.00;3996;0;1736.06;1.00;0.00;41.66;DEFAULT_VEHTYPE;;1;18.00
3142.00;-327412184_0;118.77;9.16;2992.00;10.56;13853655#1_0;5.10;0.00;tripinfo_4127;150.00;4127;0;1126.33;1.20;0.00;31.55;DEFAULT_VEHTYPE;;1;1.00
3144.00;8382354#0_0;76.76;7.94;2841.00;0.24;628757206#0_0;5.10;0.00;tripinfo_3933;303.00;3933;1;2013.96;0.97;0.00;55.89;DEFAULT_VEHTYPE;;2;14.00
3144.00;-8385415#0_0;0.20;3.19;2861.00;0.72;4726718_0;5.10;0.00;tripinfo_3949;283.00;3949;0;1764.35;1.13;0.00;163.13;DEFAULT_VEHTYPE;;1;128.00
3148.00;31431544#3_0;43.92;8.72;1667.00;0.36;4426076#1_0;5.10;0.00;tripinfo_2312;1481.00;2312;0;2480.54;1.05;0.00;1196.83;DEFAULT_VEHTYPE;;12;1069.00
3153.00;5450860#0_0;75.98;6.78;2993.00;0.76;4726684#0_0;5.10;0.00;tripinfo_4142;160.00;4142;0;1044.88;0.92;0.00;17.02;DEFAULT_VEHTYPE;;0;0.00
3154.00;31431101#3_0;53.33;9.72;2984.00;0.40;-121794825#3_0;4.66;0.00;tripinfo_4130;170.00;4130;0;959.63;1.21;0.00;33.46;DEFAULT_VEHTYPE;;1;1.00
3155.00;-27807643#2_0;6.60;8.50;2749.00;0.52;8140193#0_0;5.10;0.00;tripinfo_3809;406.00;3809;1;2760.41;1.04;0.00;91.41;DEFAULT_VEHTYPE;;4;45.00
3156.00;-524150347#1_0;84.26;7.13;1595.00;0.96;181218814#0_0;5.10;0.00;tripinfo_2207;1561.00;2207;0;2618.69;0.87;0.00;1205.33;DEFAULT_VEHTYPE;;13;1095.00
3156.00;31449245_0;89.98;7.75;2765.00;0.00;8382391#0_0;5.10;0.00;tripinfo_3825;391.00;3825;1;2565.13;0.96;0.00;49.68;DEFAULT_VEHTYPE;;1;2.00
3156.00;-654207120_0;0.20;1.97;2840.00;2.92;-450925440_0;5.10;0.00;tripinfo_3914;316.00;3914;0;1559.07;0.83;0.00;47.87;DEFAULT_VEHTYPE;;1;1.00
3159.00;628762074#0_0;45.23;7.98;1427.00;0.36;40493652_0;0.20;0.00;tripinfo_1962;1732.00;1962;1;4681.01;1.01;0.00;1276.39;DEFAULT_VEHTYPE;;17;1098.00
3159.00;244422544#0_0;113.72;6.97;2534.00;0.68;13853658_0;5.10;0.00;tripinfo_3506;625.00;3506;1;3738.73;0.94;0.00;164.80;DEFAULT_VEHTYPE;;4;21.00
3159.00;-1024105863_0;26.14;8.32;2593.00;0.92;856297346_0;5.10;0.00;tripinfo_3589;566.00;3589;0;1320.33;1.03;0.00;436.44;DEFAULT_VEHTYPE;;3;406.00
3160.00;1089552776#1_0;20.67;7.40;1721.00;0.52;30215395#0_0;5.10;0.00;tripinfo_2384;1439.00;2384;0;2225.64;0.98;0.00;1171.50;DEFAULT_VEHTYPE;;12;1024.00
3161.00;121794826_0;64.15;1.97;2749.00;0.72;265117578_0;5.10;0.00;tripinfo_3799;412.00;3799;0;2090.13;0.95;0.00;81.90;DEFAULT_VEHTYPE;;0;0.00
3162.00;5450858#0_0;111.48;8.86;1871.00;0.08;419709604#0_0;5.10;0.00;tripinfo_2586;1291.00;2586;0;496.31;1.15;0.00;1239.34;DEFAULT_VEHTYPE;;10;1143.00
3162.00;-244422544#1_0;3.46;7.08;2881.00;0.44;-524150311#1_0;5.10;0.00;tripinfo_3998;281.00;3998;1;1828.17;0.94;0.00;45.99;DEFAULT_VEHTYPE;;2;18.00
3162.00;410939627_0;0.20;11.78;3075.00;0.84;-4726710#1_0;5.10;0.00;tripinfo_4253;87.00;4253;0;479.76;0.90;0.00;15.06;DEFAULT_VEHTYPE;;0;0.00
3163.00;119180342#0_1;10.02;6.65;2798.00;1.44;145550723_0;5.10;0.00;tripinfo_3873;365.00;3873;0;1951.67;0.97;0.00;83.46;DEFAULT_VEHTYPE;;2;12.00
3165.00;8404828#1_0;39.85;6.22;2703.00;0.76;654207120_0;0.20;0.00;tripinfo_3742;462.00;3742;0;2310.77;0.83;0.00;87.16;DEFAULT_VEHTYPE;;2;23.00
3166.00;-7682866#3_0;24.10;6.66;2679.00;0.24;-145550725#1_0;5.10;0.00;tripinfo_3708;487.00;3708;0;2243.21;0.85;0.00;93.55;DEFAULT_VEHTYPE;;2;20.00
3168.00;62020115#0_0;118.19;6.33;3014.00;0.00;40598675#0_0;5.10;0.00;tripinfo_4175;154.00;4175;0;1222.80;0.90;0.00;25.28;DEFAULT_VEHTYPE;;1;7.00
3171.00;27882429#0_0;132.74;7.55;2096.00;0.44;4422176_0;5.10;0.00;tripinfo_2898;1075.00;2898;0;3422.41;0.97;0.00;764.21;DEFAULT_VEHTYPE;;8;683.00
3172.00;-524150320#2_1;49.62;7.14;3000.00;0.36;-8382281#2_0;5.10;0.00;tripinfo_4162;172.00;4162;0;1177.65;0.95;0.00;20.88;DEFAULT_VEHTYPE;;0;0.00
3173.00;-220267105#0_0;21.27;6.82;2937.00;0.60;-1037986847_0;0.20;0.00;tripinfo_4070;236.00;4070;0;1298.68;0.95;0.00;69.07;DEFAULT_VEHTYPE;;5;34.00
3174.00;265113917#0_0;48.01;7.04;3021.00;0.20;220267107#0_0;5.10;0.00;tripinfo_4190;153.00;4190;0;866.65;0.97;0.00;45.12;DEFAULT_VEHTYPE;;3;4.00
3175.00;31449018_0;172.85;8.73;3120.00;0.92;-31519076#0_0;5.10;0.00;tripinfo_4314;55.00;4314;0;386.69;1.07;0.00;5.81;DEFAULT_VEHTYPE;;0;0.00
3176.00;-220267108#2_0;45.86;6.37;1397.00;0.36;109993439_0;5.10;0.00;tripinfo_1912;1779.00;1912;1;5312.52;0.86;0.00;1187.05;DEFAULT_VEHTYPE;;18;1025.00
3178.00;37535329#2_0;8.73;7.67;2409.00;0.92;62020112#1_0;5.10;0.00;tripinfo_3339;769.00;3339;0;1696.36;1.07;0.00;503.24;DEFAULT_VEHTYPE;;3;482.00
3180.00;-654207120_0;0.20;1.70;2850.00;0.68;-4318228#2_0;5.10;0.00;tripinfo_3931;330.00;3931;0;1547.06;0.80;0.00;51.28;DEFAULT_VEHTYPE;;0;0.00
3180.00;-121794825#0_0;0.20;2.40;2865.00;0.00;628782530_0;3.16;0.00;tripinfo_3975;315.00;3975;0;1691.55;1.12;0.00;102.87;DEFAULT_VEHTYPE;;1;11.00
3181.00;395153043_0;0.20;5.09;1871.00;0.88;150275985#0_0;5.10;0.00;tripinfo_2596;1310.00;2596;0;2111.89;0.95;0.00;956.63;DEFAULT_VEHTYPE;;8;869.00
3182.00;-8382447#4_0;92.93;6.81;3005.00;0.76;-220267107#0_0;5.10;0.00;tripinfo_4167;177.00;4167;0;1065.14;0.92;0.00;36.51;DEFAULT_VEHTYPE;;1;17.00
3183.00;121794824_0;75.93;2.01;2823.00;0.84;770622525_0;5.10;0.00;tripinfo_3903;360.00;3903;0;1713.80;0.92;0.00;74.77;DEFAULT_VEHTYPE;;1;8.00
3184.00;136174723_0;113.70;8.64;2908.00;0.40;-121794824_0;5.10;0.00;tripinfo_4030;276.00;4030;0;1382.21;1.05;0.00;65.88;DEFAULT_VEHTYPE;;2;13.00
3185.00;-220267247#2_0;3.57;7.26;2890.00;0.48;-1037986847_0;0.20;0.00;tripinfo_3991;295.00;3991;0;1831.69;0.88;0.00;43.04;DEFAULT_VEHTYPE;;2;13.00
3185.00;-31512978#1_0;13.39;8.28;3065.00;1.80;14108346_0;0.20;0.00;tripinfo_4235;120.00;4235;0;737.43;1.02;0.00;34.97;DEFAULT_VEHTYPE;;2;2.00
3186.00;37535329#0_1;0.20;4.21;1815.00;1.76;450186404_0;5.10;0.00;tripinfo_2492;1371.00;2492;0;1056.72;1.07;0.00;1254.95;DEFAULT_VEHTYPE;;11;1173.00
3187.00;-654207120_0;0.20;2.55;2760.00;0.16;-36786444#2_0;5.10;0.00;tripinfo_3822;427.00;3822;0;2280.58;1.16;0.00;159.07;DEFAULT_VEHTYPE;;3;50.00
3189.00;96018881#0_0;97.29;8.37;2383.00;0.88;159636082_0;0.20;0.00;tripinfo_3296;806.00;3296;0;500.77;1.03;0.00;746.80;DEFAULT_VEHTYPE;;4;707.00
3189.00;13853658_0;42.30;5.02;2877.00;0.32;-4760584#1_0;5.10;0.00;tripinfo_3994;312.00;3994;0;1972.05;1.09;0.00;87.53;DEFAULT_VEHTYPE;;2;31.00
3189.00;939752206_0;9.18;8.17;2902.00;0.84;-524150326_0;5.10;0.00;tripinfo_4028;287.00;4028;1;2049.21;1.07;0.00;58.98;DEFAULT_VEHTYPE;;2;15.00
3190.00;654207127#5_0;19.07;2.91;2443.00;0.08;183370113#0_0;0.42;0.00;tripinfo_3386;747.00;3386;1;5540.59;1.05;0.00;201.00;DEFAULT_VEHTYPE;;7;43.00
3190.00;239757874#0_0;146.41;6.59;3010.00;0.40;8382421#0_0;5.10;0.00;tripinfo_4155;180.00;4155;0;1108.51;0.82;0.00;19.86;DEFAULT_VEHTYPE;;0;0.00
3193.00;121794827_0;64.57;2.31;2812.00;0.52;-30324793_0;5.10;0.00;tripinfo_3884;381.00;3884;0;1502.46;0.92;0.00;90.60;DEFAULT_VEHTYPE;;2;22.00
3193.00;-434361017#1_0;49.79;7.27;2875.00;0.36;1307684785#1_0;5.10;0.00;tripinfo_3987;318.00;3987;0;2267.60;0.96;0.00;30.90;DEFAULT_VEHTYPE;;0;0.00
3194.00;8382447#0_0;9.38;7.30;2548.00;0.04;13853658_0;5.10;0.00;tripinfo_3518;646.00;3518;1;3831.00;1.05;0.00;219.79;DEFAULT_VEHTYPE;;5;50.00
3195.00;759157551#0_0;10.48;4.51;2915.00;0.32;290174551#1_0;5.10;0.00;tripinfo_4044;280.00;4044;0;2015.89;1.03;0.00;40.57;DEFAULT_VEHTYPE;;1;4.00
3195.00;414404581#0_0;29.61;8.89;2931.00;0.44;4730648#2_0;5.10;0.00;tripinfo_4048;264.00;4048;0;1226.52;1.12;0.00;130.55;DEFAULT_VEHTYPE;;3;87.00
3197.00;220267105#2_0;81.19;7.23;2871.00;0.20;231483332#0_0;5.10;0.00;tripinfo_3965;326.00;3965;0;2076.09;0.92;0.00;52.27;DEFAULT_VEHTYPE;;2;12.00
3199.00;150275986#2_0;39.71;8.51;3123.00;0.56;-220267105#1_0;5.10;0.00;tripinfo_4327;76.00;4327;0;554.39;1.04;0.00;10.20;DEFAULT_VEHTYPE;;0;0.00
3200.00;220267105#2_0;81.19;8.05;2980.00;0.84;-23084263#2_0;5.10;0.00;tripinfo_4128;220.00;4128;0;1543.24;0.97;0.00;26.65;DEFAULT_VEHTYPE;;1;1.00
3200.00;628781006#3_0;15.26;0.00;2488.00;0.24;175976586#0_0;5.10;0.00;tripinfo_3433;712.00;3433;0;1414.49;1.07;0.00;543.35;DEFAULT_VEHTYPE;teleport;3;510.00
3203.00;-524150338#1_1;31.10;4.25;1845.00;0.04;231475823#0_0;5.10;0.00;tripinfo_2543;1358.00;2543;0;1775.98;0.99;0.00;1142.27;DEFAULT_VEHTYPE;;15;1007.00
3203.00;-43963512#1_0;53.88;6.55;2951.00;0.56;17670100#2_0;5.10;0.00;tripinfo_4077;252.00;4077;0;1798.09;0.89;0.00;26.19;DEFAULT_VEHTYPE;;0;0.00
3203.00;-14858868_0;74.65;5.67;3072.00;0.04;627916936#1_0;5.10;0.00;tripinfo_4243;131.00;4243;0;759.11;0.84;0.00;16.78;DEFAULT_VEHTYPE;;0;0.00
3204.00;40493384#3_0;64.24;8.46;2930.00;0.52;327412184_0;5.10;0.00;tripinfo_4059;274.00;4059;0;790.19;1.05;0.00;181.28;DEFAULT_VEHTYPE;;3;144.00
3205.00;8152036#0_0;11.51;8.05;3083.00;0.64;4730637#0_0;5.10;0.00;tripinfo_4263;122.00;4263;0;941.99;1.09;0.00;13.17;DEFAULT_VEHTYPE;;0;0.00
3207.00;65583364_0;49.29;7.05;1861.00;0.24;-8139943#1_0;5.10;0.00;tripinfo_2583;1346.00;2583;1;3447.68;0.95;0.00;947.85;DEFAULT_VEHTYPE;;14;814.00
3207.00;628755546#0_0;1.76;4.60;3075.00;0.92;-4726711#1_0;5.10;0.00;tripinfo_4264;132.00;4264;1;969.97;1.00;0.00;13.70;DEFAULT_VEHTYPE;;0;0.00
3209.00;145550725#0_0;75.05;1.30;2733.00;0.40;523287555_0;5.10;0.00;tripinfo_3780;476.00;3780;0;2297.35;0.88;0.00;86.67;DEFAULT_VEHTYPE;;1;10.00
3215.00;183370113#2_0;41.05;9.30;2899.00;0.64;8382347#2_0;5.10;0.00;tripinfo_4013;316.00;4013;0;2397.07;1.17;0.00;66.27;DEFAULT_VEHTYPE;;1;2.00
3215.00;47426244#0_0;31.62;6.97;2957.00;0.56;-36786445#2_0;5.10;0.00;tripinfo_4102;258.00;4102;0;1750.19;0.92;0.00;27.31;DEFAULT_VEHTYPE;;0;0.00
3215.00;523287555_0;83.38;8.33;2987.00;6.72;40598677#0_0;5.10;0.00;tripinfo_4124;228.00;4124;0;1829.22;1.07;0.00;21.02;DEFAULT_VEHTYPE;;0;0.00
3217.00;829968896#1_0;0.20;6.51;2772.00;0.40;239889169#0_0;5.10;0.00;tripinfo_3830;445.00;3830;0;2446.26;1.05;0.00;151.01;DEFAULT_VEHTYPE;;4;81.00
3217.00;4318237#0_0;111.66;5.42;2850.00;5.72;8152038_0;5.10;0.00;tripinfo_3924;367.00;3924;0;1885.79;0.75;0.00;56.03;DEFAULT_VEHTYPE;;1;11.00
3217.00;31427257#7_0;26.83;15.49;3065.00;0.20;4730623_0;5.10;0.00;tripinfo_4240;152.00;4240;1;1197.45;1.15;0.00;38.03;DEFAULT_VEHTYPE;;1;13.00
3218.00;606127855_0;0.20;5.14;2966.00;0.84;31431544#4_0;5.10;0.00;tripinfo_4103;252.00;4103;0;1800.87;1.00;0.00;28.05;DEFAULT_VEHTYPE;;0;0.00
3222.00;-8382429#1_0;150.81;6.60;3066.00;1.08;830745951_0;5.10;0.00;tripinfo_4236;156.00;4236;0;931.11;0.81;0.00;15.90;DEFAULT_VEHTYPE;;0;0.00
3224.00;1263954923_0;0.20;5.46;1464.00;0.96;14858868_0;5.10;0.00;tripinfo_2032;1760.00;2032;0;2888.44;1.08;0.00;1514.01;DEFAULT_VEHTYPE;;11;1355.00
3224.00;13853655#2_0;92.58;7.23;2708.00;0.72;121794822#6_0;5.10;0.00;tripinfo_3749;516.00;3749;0;2669.12;0.91;0.00;99.58;DEFAULT_VEHTYPE;;2;25.00
3225.00;8384918#0_0;137.19;5.57;2825.00;0.44;-47895849#0_0;5.10;0.00;tripinfo_3898;400.00;3898;1;2549.95;1.11;0.00;78.29;DEFAULT_VEHTYPE;;2;9.00
3226.00;8382347#0_0;56.15;7.67;2881.00;0.64;4730638_0;5.10;0.00;tripinfo_3988;345.00;3988;0;1457.09;0.92;0.00;142.88;DEFAULT_VEHTYPE;;6;80.00
3229.00;220267105#2_0;81.19;7.85;2982.00;0.20;62020114#0_0;5.10;0.00;tripinfo_4140;247.00;4140;0;1798.29;1.02;0.00;36.18;DEFAULT_VEHTYPE;;1;6.00
3230.00;524150338#0_0;31.11;9.30;2960.00;241.32;40493384#0_0;5.10;0.00;tripinfo_3769;270.00;3769;1;1556.28;1.12;0.00;102.00;DEFAULT_VEHTYPE;;3;56.00
3231.00;628781006#4_0;72.96;5.40;2105.00;0.04;450925440_0;5.10;0.00;tripinfo_2918;1126.00;2918;1;1386.43;1.13;0.00;976.17;DEFAULT_VEHTYPE;;13;866.00
3231.00;62020117#0_0;50.80;8.32;3027.00;0.92;1162841664#0_0;5.10;0.00;tripinfo_4189;204.00;4189;0;1500.06;1.04;0.00;29.41;DEFAULT_VEHTYPE;;1;8.00
3232.00;62017785#0_2;60.44;13.76;2913.00;0.12;8384905#0_0;5.10;0.00;tripinfo_4029;319.00;4029;1;2615.24;1.01;0.00;41.99;DEFAULT_VEHTYPE;;1;2.00
3232.00;8382328#0_0;261.65;8.47;3102.00;0.20;95742119#1_0;3.64;0.00;tripinfo_4290;130.00;4290;0;1015.81;1.11;0.00;18.49;DEFAULT_VEHTYPE;;0;0.00
3233.00;-628755543_0;50.70;8.73;2678.00;0.76;109993439_0;5.10;0.00;tripinfo_3717;555.00;3717;1;4375.36;1.18;0.00;150.01;DEFAULT_VEHTYPE;;5;57.00
3234.00;8382402#2_0;18.19;7.29;3047.00;0.24;150276003#2_0;5.10;0.00;tripinfo_4208;187.00;4208;0;1295.02;0.94;0.00;19.88;DEFAULT_VEHTYPE;;0;0.00
3235.00;-8139943#1_0;37.86;7.24;3028.00;0.52;70724346#0_0;5.10;0.00;tripinfo_4184;207.00;4184;0;1504.96;0.98;0.00;20.99;DEFAULT_VEHTYPE;;0;0.00
3237.00;198077804#0_1;126.29;13.36;2936.00;0.84;-875772621#1_0;5.10;0.00;tripinfo_4053;301.00;4053;0;2131.57;0.99;0.00;52.45;DEFAULT_VEHTYPE;;1;18.00
3237.00;5451844#0_0;38.91;7.52;2985.00;0.96;4730637#1_0;5.10;0.00;tripinfo_4132;252.00;4132;0;1542.56;0.99;0.00;57.06;DEFAULT_VEHTYPE;;2;27.00
3239.00;939752205#0_0;5.33;7.76;2820.00;0.60;31520176#0_0;5.10;0.00;tripinfo_3895;419.00;3895;0;1891.77;1.03;0.00;195.68;DEFAULT_VEHTYPE;;7;125.00
3239.00;-47446166_0;14.14;7.45;3035.00;0.04;8140197#0_0;5.10;0.00;tripinfo_4193;204.00;4193;0;1249.11;0.99;0.00;49.68;DEFAULT_VEHTYPE;;1;16.00
